index,Source airport,Destination airport
58054,CMB,PVG
58055,CMB,RUH
58056,CMB,SEZ
58057,CMB,SHJ
58058,CMB,SIN
58059,CMB,TRV
58060,CMB,TRZ
58061,COK,CMB
58062,DAC,CMB
58063,DEL,CMB
58064,DIW,KCT
58065,DME,CMB
58066,DMM,CMB
58067,DOH,CMB
58068,DXB,CMB
58069,FCO,CMB
58070,FRA,CMB
58071,GIU,BTC
58072,GIU,CMB
58073,GIU,TRR
58074,HKG,BKK
58075,HRI,CMB
58076,HRI,JED
58077,HRI,PEK
58078,HRI,PVG
58079,IXM,CMB
58080,JED,CMB
58081,KCT,CMB
58082,KCT,DIW
58083,KHI,CMB
58084,KUL,CMB
58085,KWI,CMB
58086,LHR,CMB
58087,MAA,CMB
58088,MAA,HRI
58089,MCT,CMB
58090,MCT,ZRH
58091,MLE,CMB
58092,MLE,HRI
58093,NRT,CMB
58094,PEK,CMB
58095,PVG,CMB
58096,RUH,CMB
58097,SEZ,CMB
58098,SHJ,CMB
58099,SIN,CMB
58100,TRR,GIU
58101,TRV,CMB
58102,TRZ,CMB
58103,ZRH,MCT
58104,BUQ,HRE
58105,BUQ,JNB
58106,BUQ,VFA
58107,HRE,BUQ
58108,HRE,JNB
58109,HRE,VFA
58110,JNB,BUQ
58111,JNB,HRE
58112,JNB,VFA
58113,VFA,BUQ
58114,VFA,HRE
58115,VFA,JNB
58116,ABZ,LHR
58117,AER,DME
58118,AER,VKO
58119,AGP,VKO
58120,ALA,DME
58121,ALA,VKO
58122,ALC,DME
58123,AYT,VKO
58124,BCN,DME
58125,BHK,DME
58126,BKK,DME
58127,BKK,KJA
58128,BKK,SVX
58129,BKK,TPE
58130,BOS,LHR
58131,BQS,DME
58132,CIT,VKO
58133,CUN,VKO
58134,DLM,DME
58135,DLM,VKO
58136,DME,AER
58137,DME,ALA
58138,DME,ALC
58139,DME,BCN
58140,DME,BHK
58141,DME,BKK
58142,DME,BQS
58143,DME,DLM
58144,DME,DNK
58145,DME,DOK
58146,DME,DWC
58147,DME,DYR
58148,DME,FCO
58149,DME,GDX
58150,DME,GOI
58151,DME,HER
58152,DME,HKG
58153,DME,HKT
58154,DME,HMA
58155,DME,HRG
58156,DME,IAH
58157,DME,IEV
58158,DME,KEJ
58159,DME,KGD
58160,DME,KGF
58161,DME,KHV
58162,DME,KOV
58163,DME,KRR
58164,DME,KUF
58165,DME,KZN
58166,DME,LED
58167,DME,LGW
58168,DME,MRV
58169,DME,MSQ
58170,DME,MXP
58171,DME,NBE
58172,DME,NUX
58173,DME,OMS
58174,DME,OVB
58175,DME,PED
58176,DME,PEE
58177,DME,PFO
58178,DME,PKC
58179,DME,PUJ
58180,DME,RHO
58181,DME,RIX
58182,DME,RMI
58183,DME,ROV
58184,DME,SGN
58185,DME,SIN
58186,DME,SIP
58187,DME,SSH
58188,DME,STW
58189,DME,SVX
58190,DME,SYX
58191,DME,TFS
58192,DME,TLV
58193,DME,TOF
58194,DME,TSE
58195,DME,TXL
58196,DME,UFA
58197,DME,UUS
58198,DME,VIE
58199,DME,VNO
58200,DME,VRA
58201,DME,VVO
58202,DME,YKS
58203,DNK,DME
58204,DOK,DME
58205,DWC,DME
58206,DWC,KUF
58207,DWC,LED
58208,DWC,OMS
58209,DWC,OVB
58210,DWC,SVX
58211,DWC,TJM
58212,DWC,VKO
58213,DYR,DME
58214,EDI,LHR
58215,EVN,VKO
58216,FCO,DME
58217,FCO,LED
58218,FCO,VKO
58219,FRA,VKO
58220,GDX,DME
58221,GOI,DME
58222,GUW,VKO
58223,HER,DME
58224,HER,VKO
58225,HKG,DME
58226,HKT,DME
58227,HKT,LED
58228,HKT,OVB
58229,HKT,SVX
58230,HKT,VKO
58231,HMA,DME
58232,HRG,DME
58233,HRG,OVB
58234,HRG,SVO
58235,HRG,SVX
58236,HRG,VKO
58237,IAH,DME
58238,IEV,DME
58239,IEV,VKO
58240,IKT,VKO
58241,IST,VKO
58242,JFK,VKO
58243,JNB,LHR
58244,KEJ,DME
58245,KGD,DME
58246,KGF,DME
58247,KHV,DME
58248,KJA,VKO
58249,KOV,DME
58250,KRR,DME
58251,KRR,VKO
58252,KSN,VKO
58253,KUF,DME
58254,KUF,DWC
58255,KUF,VKO
58256,KZN,DME
58257,LAX,LHR
58258,LAX,VKO
58259,LCA,LED
58260,LED,DME
58261,LED,FCO
58262,LED,LCA
58263,LED,MSQ
58264,LED,MXP
58265,LED,NBE
58266,LED,PED
58267,LED,PUJ
58268,LED,RHO
58269,LED,VKO
58270,LGW,DME
58271,LGW,MCO
58272,LHR,ABZ
58273,LHR,BOS
58274,LHR,EDI
58275,LHR,JNB
58276,LHR,LAX
58277,LHR,MAN
58278,LHR,SFO
58279,LHR,VKO
58280,MAD,VKO
58281,MAN,LHR
58282,MCO,LGW
58283,MIA,VKO
58284,MLE,VKO
58285,MRU,VKO
58286,MRV,DME
58287,MRV,VKO
58288,MSQ,DME
58289,MSQ,LED
58290,MXP,DME
58291,MXP,LED
58292,MXP,VKO
58293,NBE,DME
58294,NBE,LED
58295,NBE,SVO
58296,NSK,VKO
58297,NUX,DME
58298,NUX,VKO
58299,ODS,VKO
58300,OMS,DME
58301,OMS,DWC
58302,ORY,VKO
58303,OVB,DME
58304,OVB,HKT
58305,OVB,HRG
58306,OVB,VKO
58307,PED,DME
58308,PED,LED
58309,PEE,DME
58310,PEK,VKO
58311,PFO,DME
58312,PFO,VKO
58313,PKC,DME
58314,PUJ,DME
58315,PUJ,LED
58316,PUJ,SVO
58317,RHO,DME
58318,RHO,LED
58319,RHO,SVO
58320,RIX,DME
58321,RIX,VKO
58322,RMI,DME
58323,ROV,DME
58324,SCO,VKO
58325,SEZ,VKO
58326,SFO,LHR
58327,SGN,DME
58328,SIN,DME
58329,SIP,DME
58330,SSH,DME
58331,SSH,SVO
58332,SSH,SVX
58333,SSH,VKO
58334,STW,DME
58335,SVO,HRG
58336,SVO,NBE
58337,SVO,PUJ
58338,SVO,RHO
58339,SVO,SSH
58340,SVX,BKK
58341,SVX,DME
58342,SVX,HKT
58343,SVX,HRG
58344,SVX,SSH
58345,SVX,VKO
58346,SYX,DME
58347,TAS,VKO
58348,TFS,DME
58349,TLV,DME
58350,TLV,VKO
58351,TOF,DME
58352,TPE,BKK
58353,TSE,DME
58354,TSE,VKO
58355,TXL,DME
58356,UFA,DME
58357,UUS,DME
58358,VCE,VKO
58359,VIE,DME
58360,VIE,VKO
58361,VKO,AER
58362,VKO,AGP
58363,VKO,ALA
58364,VKO,AYT
58365,VKO,CIT
58366,VKO,CUN
58367,VKO,DLM
58368,VKO,DWC
58369,VKO,EVN
58370,VKO,FCO
58371,VKO,FRA
58372,VKO,GUW
58373,VKO,HER
58374,VKO,HKT
58375,VKO,HRG
58376,VKO,IEV
58377,VKO,IKT
58378,VKO,IST
58379,VKO,JFK
58380,VKO,KJA
58381,VKO,KRR
58382,VKO,KSN
58383,VKO,KUF
58384,VKO,LAX
58385,VKO,LED
58386,VKO,LHR
58387,VKO,MAD
58388,VKO,MIA
58389,VKO,MLE
58390,VKO,MRU
58391,VKO,MRV
58392,VKO,MXP
58393,VKO,NSK
58394,VKO,NUX
58395,VKO,ODS
58396,VKO,ORY
58397,VKO,OVB
58398,VKO,PEK
58399,VKO,PFO
58400,VKO,RIX
58401,VKO,SCO
58402,VKO,SEZ
58403,VKO,SSH
58404,VKO,SVX
58405,VKO,TAS
58406,VKO,TLV
58407,VKO,TSE
58408,VKO,VCE
58409,VKO,VIE
58410,VKO,YYZ
58411,VNO,DME
58412,VRA,DME
58413,VVO,DME
58414,YKS,DME
58415,YYZ,VKO
58416,BKI,HKG
58417,CNX,HKG
58418,FUK,HKG
58419,HKG,BKI
58420,HKG,CNX
58421,HKG,FUK
58422,HKG,HKT
58423,HKG,HND
58424,HKG,ICN
58425,HKG,KIX
58426,HKG,KMG
58427,HKG,PEN
58428,HKG,RMQ
58429,HKT,HKG
58430,HND,HKG
58431,ICN,HKG
58432,KIX,HKG
58433,KMG,HKG
58434,PEN,HKG
58435,RMQ,HKG
58436,AXP,CRI
58437,AXP,NAS
58438,BHM,FPO
58439,BWI,FPO
58440,CMH,FPO
58441,CRI,AXP
58442,CRI,NAS
58443,ELH,NAS
58444,EWR,FPO
58445,FLL,FPO
58446,FLL,NAS
58447,FPO,BHM
58448,FPO,BWI
58449,FPO,CMH
58450,FPO,EWR
58451,FPO,FLL
58452,FPO,NAS
58453,FPO,RIC
58454,GGT,NAS
58455,GHB,NAS
58456,HAV,NAS
58457,IGA,MYG
58458,IGA,NAS
58459,LGI,NAS
58460,MCO,NAS
58461,MHH,NAS
58462,MHH,PBI
58463,MIA,NAS
58464,MIA,SKB
58465,MYG,IGA
58466,MYG,NAS
58467,NAS,AXP
58468,NAS,CRI
58469,NAS,ELH
58470,NAS,FLL
58471,NAS,FPO
58472,NAS,GGT
58473,NAS,GHB
58474,NAS,HAV
58475,NAS,IGA
58476,NAS,LGI
58477,NAS,MCO
58478,NAS,MHH
58479,NAS,MIA
58480,NAS,MYG
58481,NAS,PBI
58482,NAS,PLS
58483,NAS,RSD
58484,NAS,SML
58485,NAS,ZSA
58486,PBI,MHH
58487,PBI,NAS
58488,PLS,NAS
58489,RIC,FPO
58490,RSD,NAS
58491,SKB,NAS
58492,SML,NAS
58493,ZSA,NAS
58494,ARH,NNM
58495,EYK,NYA
58496,EYK,OVS
58497,EYK,SVX
58498,GOJ,KUF
58499,GOJ,SVX
58500,GOJ,VKO
58501,HMA,NJC
58502,HMA,OMS
58503,HMA,OVB
58504,HMA,SVX
58505,HMA,TJM
58506,HMA,URJ
58507,KUF,GOJ
58508,KUF,SVX
58509,KVX,NNM
58510,KVX,VKO
58511,KZN,UFA
58512,NJC,HMA
58513,NJC,OVB
58514,NJC,SVX
58515,NJC,TJM
58516,NNM,ARH
58517,NNM,KVX
58518,NNM,SCW
58519,NUX,OVB
58520,NYA,EYK
58521,NYA,TJM
58522,OMS,HMA
58523,OVB,HMA
58524,OVB,NJC
58525,OVB,NUX
58526,OVB,SGC
58527,OVS,EYK
58528,OVS,TJM
58529,SCW,NNM
58530,SCW,UCT
58531,SCW,UTS
58532,SCW,VKT
58533,SGC,OVB
58534,SGC,SVX
58535,SGC,TJM
58536,SGC,UFA
58537,SVX,EYK
58538,SVX,GOJ
58539,SVX,HMA
58540,SVX,KUF
58541,SVX,NJC
58542,SVX,SGC
58543,TBW,VKO
58544,TJM,HMA
58545,TJM,NJC
58546,TJM,NYA
58547,TJM,OVS
58548,TJM,SGC
58549,TJM,UFA
58550,TJM,URJ
58551,UCT,SCW
58552,UCT,USK
58553,UFA,KZN
58554,UFA,SGC
58555,UFA,TJM
58556,URJ,HMA
58557,URJ,TJM
58558,URS,VKO
58559,USK,UCT
58560,UTS,SCW
58561,VKO,GOJ
58562,VKO,KVX
58563,VKO,TBW
58564,VKO,URS
58565,VKO,VNO
58566,VKO,VOZ
58567,VKT,SCW
58568,VNO,VKO
58569,VOZ,VKO
58570,ABE,CLT
58571,ABE,PHL
58572,ABI,DFW
58573,ABQ,DFW
58574,ABQ,LAX
58575,ABQ,ORD
58576,ABQ,PHX
58577,ACT,DFW
58578,ADL,AKL
58579,AEX,DFW
58580,AGS,CLT
58581,AGS,DCA
58582,AGU,DFW
58583,ALB,CLT
58584,ALB,DCA
58585,ALB,PHL
58586,ALO,ORD
58587,AMA,DFW
58588,AMM,JFK
58589,AMM,ORD
58590,AMM,YUL
58591,AMS,LIS
58592,AMS,PHL
58593,ANC,PHX
58594,ANU,CLT
58595,ANU,JFK
58596,ANU,MIA
58597,APW,AKL
58598,ART,ORD
58599,ART,PHL
58600,ASU,MIA
58601,ATH,PHL
58602,ATL,CLT
58603,ATL,DFW
58604,ATL,MIA
58605,ATL,ORD
58606,ATL,PHL
58607,ATL,PHX
58608,AUA,CLT
58609,AUA,MIA
58610,AUA,PHL
58611,AUS,CLT
58612,AUS,DFW
58613,AUS,JFK
58614,AUS,LAX
58615,AUS,ORD
58616,AUS,PHL
58617,AUS,PHX
58618,AVL,CLT
58619,AVP,CLT
58620,AVP,PHL
58621,AZO,ORD
58622,BAQ,MIA
58623,BCN,JFK
58624,BCN,MIA
58625,BCN,PHL
58626,BDA,JFK
58627,BDA,MIA
58628,BDA,PHL
58629,BDL,CLT
58630,BDL,DCA
58631,BDL,DFW
58632,BDL,LAX
58633,BDL,MIA
58634,BDL,ORD
58635,BDL,PHL
58636,BDL,PIT
58637,BFL,PHX
58638,BGI,MIA
58639,BGM,PHL
58640,BGR,DCA
58641,BGR,PHL
58642,BHM,CLT
58643,BHM,DCA
58644,BHM,DFW
58645,BHM,MIA
58646,BHM,PHL
58647,BIO,LIS
58648,BJX,DFW
58649,BMI,DFW
58650,BMI,ORD
58651,BNA,CLT
58652,BNA,DCA
58653,BNA,DFW
58654,BNA,JFK
58655,BNA,LAX
58656,BNA,LGA
58657,BNA,MIA
58658,BNA,ORD
58659,BNA,PHL
58660,BNE,AKL
58661,BOG,DFW
58662,BOG,FLL
58663,BOG,JFK
58664,BOG,MCO
58665,BOG,MIA
58666,BOI,PHX
58667,BOS,BUF
58668,BOS,CLT
58669,BOS,CUN
58670,BOS,DCA
58671,BOS,DFW
58672,BOS,JFK
58673,BOS,LAX
58674,BOS,LGA
58675,BOS,MDT
58676,BOS,MIA
58677,BOS,ORD
58678,BOS,PHL
58679,BOS,PHX
58680,BOS,PIT
58681,BOS,RIC
58682,BOS,ROC
58683,BOS,SYR
58684,BPT,DFW
58685,BRO,DFW
58686,BRU,ATH
58687,BRU,LIS
58688,BRU,PHL
58689,BSB,MIA
58690,BTR,CLT
58691,BTR,DFW
58692,BTV,DCA
58693,BTV,PHL
58694,BUF,BOS
58695,BUF,CLT
58696,BUF,DCA
58697,BUF,ORD
58698,BUF,PHL
58699,BUR,PHX
58700,BWI,CLT
58701,BWI,DFW
58702,BWI,JFK
58703,BWI,MIA
58704,BWI,ORD
58705,BWI,PHL
58706,BWI,PHX
58707,BZE,CLT
58708,BZE,DFW
58709,BZE,MIA
58710,CAE,CLT
58711,CAE,DCA
58712,CAE,DFW
58713,CAE,PHL
58714,CAK,CLT
58715,CAK,DCA
58716,CAK,PHL
58717,CDG,ATH
58718,CDG,CLT
58719,CDG,DFW
58720,CDG,JFK
58721,CDG,MIA
58722,CDG,ORD
58723,CDG,PHL
58724,CHA,CLT
58725,CHA,DCA
58726,CHA,DFW
58727,CHA,ORD
58728,CHO,CLT
58729,CHO,LGA
58730,CHO,ORD
58731,CHO,PHL
58732,CHS,CLT
58733,CHS,DCA
58734,CHS,DFW
58735,CHS,MIA
58736,CHS,PHL
58737,CID,DFW
58738,CID,ORD
58739,CLE,CLT
58740,CLE,DFW
58741,CLE,JFK
58742,CLE,MIA
58743,CLE,ORD
58744,CLE,PHL
58745,CLL,DFW
58746,CLO,MIA
58747,CLT,ABE
58748,CLT,AGS
58749,CLT,ALB
58750,CLT,ANU
58751,CLT,ATL
58752,CLT,AUA
58753,CLT,AUS
58754,CLT,AVL
58755,CLT,AVP
58756,CLT,BDL
58757,CLT,BHM
58758,CLT,BNA
58759,CLT,BOS
58760,CLT,BTR
58761,CLT,BUF
58762,CLT,BWI
58763,CLT,BZE
58764,CLT,CAE
58765,CLT,CAK
58766,CLT,CDG
58767,CLT,CHA
58768,CLT,CHO
58769,CLT,CHS
58770,CLT,CLE
58771,CLT,CMH
58772,CLT,CRW
58773,CLT,CUN
58774,CLT,CVG
58775,CLT,CZM
58776,CLT,DAB
58777,CLT,DAY
58778,CLT,DCA
58779,CLT,DEN
58780,CLT,DFW
58781,CLT,DSM
58782,CLT,DTW
58783,CLT,DUB
58784,CLT,EWN
58785,CLT,EWR
58786,CLT,FAY
58787,CLT,FCO
58788,CLT,FLL
58789,CLT,FLO
58790,CLT,FPO
58791,CLT,FRA
58792,CLT,GCM
58793,CLT,GIG
58794,CLT,GNV
58795,CLT,GPT
58796,CLT,GRU
58797,CLT,GSO
58798,CLT,GSP
58799,CLT,HHH
58800,CLT,HPN
58801,CLT,HSV
58802,CLT,HTS
58803,CLT,IAD
58804,CLT,IAH
58805,CLT,ILM
58806,CLT,IND
58807,CLT,JAN
58808,CLT,JAX
58809,CLT,JFK
58810,CLT,LAS
58811,CLT,LAX
58812,CLT,LEX
58813,CLT,LGA
58814,CLT,LHR
58815,CLT,LIR
58816,CLT,LIT
58817,CLT,LYH
58818,CLT,MBJ
58819,CLT,MCI
58820,CLT,MCO
58821,CLT,MDT
58822,CLT,MEM
58823,CLT,MEX
58824,CLT,MGM
58825,CLT,MHT
58826,CLT,MIA
58827,CLT,MKE
58828,CLT,MLB
58829,CLT,MOB
58830,CLT,MSP
58831,CLT,MSY
58832,CLT,MYR
58833,CLT,NAS
58834,CLT,OAJ
58835,CLT,OMA
58836,CLT,ORD
58837,CLT,ORF
58838,CLT,PBI
58839,CLT,PDX
58840,CLT,PGV
58841,CLT,PHF
58842,CLT,PHL
58843,CLT,PHX
58844,CLT,PIT
58845,CLT,PLS
58846,CLT,PNS
58847,CLT,PUJ
58848,CLT,PVD
58849,CLT,PWM
58850,CLT,RDU
58851,CLT,RIC
58852,CLT,ROA
58853,CLT,ROC
58854,CLT,RSW
58855,CLT,SAN
58856,CLT,SAT
58857,CLT,SAV
58858,CLT,SBY
58859,CLT,SDF
58860,CLT,SEA
58861,CLT,SFO
58862,CLT,SJD
58863,CLT,SJO
58864,CLT,SJU
58865,CLT,SLC
58866,CLT,SMF
58867,CLT,SRQ
58868,CLT,STL
58869,CLT,STT
58870,CLT,SXM
58871,CLT,SYR
58872,CLT,TLH
58873,CLT,TPA
58874,CLT,TRI
58875,CLT,TYS
58876,CLT,UVF
58877,CLT,VPS
58878,CLT,XNA
58879,CLT,YOW
58880,CLT,YUL
58881,CLT,YYZ
58882,CMH,CLT
58883,CMH,DCA
58884,CMH,DFW
58885,CMH,JFK
58886,CMH,LAX
58887,CMH,LGA
58888,CMH,MIA
58889,CMH,ORD
58890,CMH,PHL
58891,CMH,PHX
58892,CMI,DFW
58893,CMI,ORD
58894,CNF,MIA
58895,CNS,AKL
58896,COS,DFW
58897,COU,DFW
58898,COU,ORD
58899,CRP,DFW
58900,CTG,MIA
58901,CUN,BOS
58902,CUN,CLT
58903,CUN,DFW
58904,CUN,JFK
58905,CUN,MIA
58906,CUN,ORD
58907,CUN,PHL
58908,CUN,PHX
58909,CUR,MIA
58910,CUU,DFW
58911,CVG,CLT
58912,CVG,DCA
58913,CVG,DFW
58914,CVG,JFK
58915,CVG,MIA
58916,CVG,ORD
58917,CVG,PHL
58918,CWA,ORD
58919,CWB,POA
58920,CZM,CLT
58921,CZM,DFW
58922,CZM,MIA
58923,DAB,CLT
58924,DAY,CLT
58925,DAY,DCA
58926,DAY,DFW
58927,DAY,LGA
58928,DAY,ORD
58929,DAY,PHL
58930,DBQ,ORD
58931,DCA,AGS
58932,DCA,ALB
58933,DCA,BDL
58934,DCA,BGR
58935,DCA,BHM
58936,DCA,BNA
58937,DCA,BOS
58938,DCA,BTV
58939,DCA,BUF
58940,DCA,CAE
58941,DCA,CAK
58942,DCA,CHA
58943,DCA,CHS
58944,DCA,CLT
58945,DCA,CMH
58946,DCA,CRW
58947,DCA,CVG
58948,DCA,DAY
58949,DCA,DFW
58950,DCA,DSM
58951,DCA,DTW
58952,DCA,FAY
58953,DCA,FLL
58954,DCA,GSO
58955,DCA,GSP
58956,DCA,HHH
58957,DCA,HPN
58958,DCA,HSV
58959,DCA,ILM
58960,DCA,IND
58961,DCA,ISP
58962,DCA,JAN
58963,DCA,JAX
58964,DCA,JFK
58965,DCA,LAS
58966,DCA,LAX
58967,DCA,LGA
58968,DCA,LIT
58969,DCA,MCI
58970,DCA,MCO
58971,DCA,MEM
58972,DCA,MHT
58973,DCA,MIA
58974,DCA,MSP
58975,DCA,MSY
58976,DCA,MYR
58977,DCA,NAS
58978,DCA,OAJ
58979,DCA,OMA
58980,DCA,ORD
58981,DCA,ORF
58982,DCA,PBI
58983,DCA,PHL
58984,DCA,PHX
58985,DCA,PIT
58986,DCA,PNS
58987,DCA,PVD
58988,DCA,PWM
58989,DCA,RDU
58990,DCA,ROC
58991,DCA,RSW
58992,DCA,SAN
58993,DCA,SAV
58994,DCA,SDF
58995,DCA,SRQ
58996,DCA,STL
58997,DCA,SYR
58998,DCA,TLH
58999,DCA,TPA
59000,DCA,TYS
59001,DCA,VPS
59002,DCA,YHZ
59003,DCA,YUL
59004,DCA,YYZ
59005,DEN,CLT
59006,DEN,DFW
59007,DEN,LAX
59008,DEN,MIA
59009,DEN,ORD
59010,DEN,PHL
59011,DEN,PHX
59012,DFW,ABI
59013,DFW,ABQ
59014,DFW,ACT
59015,DFW,AEX
59016,DFW,AGU
59017,DFW,AMA
59018,DFW,ATL
59019,DFW,AUS
59020,DFW,BDL
59021,DFW,BHM
59022,DFW,BJX
59023,DFW,BMI
59024,DFW,BNA
59025,DFW,BOG
59026,DFW,BOS
59027,DFW,BPT
59028,DFW,BRO
59029,DFW,BTR
59030,DFW,BWI
59031,DFW,BZE
59032,DFW,CAE
59033,DFW,CDG
59034,DFW,CHA
59035,DFW,CHS
59036,DFW,CID
59037,DFW,CLE
59038,DFW,CLL
59039,DFW,CLT
59040,DFW,CMH
59041,DFW,CMI
59042,DFW,COS
59043,DFW,COU
59044,DFW,CRP
59045,DFW,CRW
59046,DFW,CUN
59047,DFW,CUU
59048,DFW,CVG
59049,DFW,CZM
59050,DFW,DAY
59051,DFW,DCA
59052,DFW,DEN
59053,DFW,DRO
59054,DFW,DSM
59055,DFW,DTW
59056,DFW,ELP
59057,DFW,EVV
59058,DFW,EWR
59059,DFW,FAR
59060,DFW,FAT
59061,DFW,FLL
59062,DFW,FRA
59063,DFW,FSD
59064,DFW,FSM
59065,DFW,FWA
59066,DFW,GCK
59067,DFW,GDL
59068,DFW,GGG
59069,DFW,GIG
59070,DFW,GJT
59071,DFW,GPT
59072,DFW,GRI
59073,DFW,GRK
59074,DFW,GRR
59075,DFW,GRU
59076,DFW,GSO
59077,DFW,GSP
59078,DFW,GUA
59079,DFW,HNL
59080,DFW,HOU
59081,DFW,HSV
59082,DFW,IAD
59083,DFW,IAH
59084,DFW,ICN
59085,DFW,ICT
59086,DFW,IND
59087,DFW,JAN
59088,DFW,JAX
59089,DFW,JFK
59090,DFW,JLN
59091,DFW,LAS
59092,DFW,LAW
59093,DFW,LAX
59094,DFW,LBB
59095,DFW,LCH
59096,DFW,LEX
59097,DFW,LFT
59098,DFW,LGA
59099,DFW,LHR
59100,DFW,LIM
59101,DFW,LIR
59102,DFW,LIT
59103,DFW,LRD
59104,DFW,MAD
59105,DFW,MAF
59106,DFW,MBJ
59107,DFW,MCI
59108,DFW,MCO
59109,DFW,MEM
59110,DFW,MEX
59111,DFW,MFE
59112,DFW,MGM
59113,DFW,MHK
59114,DFW,MIA
59115,DFW,MKE
59116,DFW,MLI
59117,DFW,MLM
59118,DFW,MLU
59119,DFW,MOB
59120,DFW,MSN
59121,DFW,MSP
59122,DFW,MSY
59123,DFW,MTY
59124,DFW,MZT
59125,DFW,NAS
59126,DFW,NRT
59127,DFW,OGG
59128,DFW,OKC
59129,DFW,OMA
59130,DFW,ONT
59131,DFW,ORD
59132,DFW,ORF
59133,DFW,PBC
59134,DFW,PBI
59135,DFW,PDX
59136,DFW,PHL
59137,DFW,PHX
59138,DFW,PIA
59139,DFW,PIT
59140,DFW,PLS
59141,DFW,PNS
59142,DFW,PSP
59143,DFW,PTY
59144,DFW,PVR
59145,DFW,QRO
59146,DFW,RAP
59147,DFW,RDU
59148,DFW,RIC
59149,DFW,RNO
59150,DFW,ROW
59151,DFW,RSW
59152,DFW,RTB
59153,DFW,SAF
59154,DFW,SAL
59155,DFW,SAN
59156,DFW,SAT
59157,DFW,SAV
59158,DFW,SCL
59159,DFW,SDF
59160,DFW,SEA
59161,DFW,SFO
59162,DFW,SGF
59163,DFW,SHV
59164,DFW,SJC
59165,DFW,SJD
59166,DFW,SJO
59167,DFW,SJT
59168,DFW,SJU
59169,DFW,SLC
59170,DFW,SLP
59171,DFW,SMF
59172,DFW,SNA
59173,DFW,SPI
59174,DFW,SPS
59175,DFW,STL
59176,DFW,TLH
59177,DFW,TPA
59178,DFW,TRC
59179,DFW,TUL
59180,DFW,TUS
59181,DFW,TXK
59182,DFW,TYR
59183,DFW,TYS
59184,DFW,VPS
59185,DFW,XNA
59186,DFW,YEG
59187,DFW,YUL
59188,DFW,YVR
59189,DFW,YYC
59190,DFW,YYZ
59191,DFW,ZCL
59192,DKR,IAD
59193,DKR,JNB
59194,DOH,BCN
59195,DOH,FRA
59196,DOH,IAH
59197,DOH,LHR
59198,DOH,MAD
59199,DOH,MAN
59200,DOH,MUC
59201,DRO,DFW
59202,DRO,PHX
59203,DSM,CLT
59204,DSM,DCA
59205,DSM,DFW
59206,DSM,ORD
59207,DSM,PHX
59208,DTW,CLT
59209,DTW,DCA
59210,DTW,DFW
59211,DTW,LGA
59212,DTW,MIA
59213,DTW,ORD
59214,DTW,PHL
59215,DTW,PHX
59216,DTW,YUL
59217,DUB,CLT
59218,DUB,JFK
59219,DUB,ORD
59220,DUB,PHL
59221,DUS,ORD
59222,ELH,MIA
59223,ELM,PHL
59224,ELP,DFW
59225,ELP,LAX
59226,ELP,ORD
59227,ELP,PHX
59228,ERI,PHL
59229,EUG,LAX
59230,EVV,DFW
59231,EVV,ORD
59232,EWN,CLT
59233,EWR,CLT
59234,EWR,DFW
59235,EWR,LIS
59236,EWR,MIA
59237,EWR,OPO
59238,EWR,ORD
59239,EWR,PHL
59240,EWR,PHX
59241,EYW,MIA
59242,FAO,LIS
59243,FAR,DFW
59244,FAR,ORD
59245,FAT,DFW
59246,FAT,LAX
59247,FAT,PHX
59248,FAY,CLT
59249,FAY,DCA
59250,FCO,ATH
59251,FCO,CLT
59252,FCO,JFK
59253,FCO,LIS
59254,FCO,ORD
59255,FCO,PHL
59256,FDF,MIA
59257,FLG,PHX
59258,FLL,BOG
59259,FLL,CLT
59260,FLL,DCA
59261,FLL,DFW
59262,FLL,ORD
59263,FLL,PAP
59264,FLL,PHL
59265,FLL,PHX
59266,FLO,CLT
59267,FNC,LIS
59268,FNT,ORD
59269,FPO,CLT
59270,FPO,MIA
59271,FRA,CLT
59272,FRA,DFW
59273,FRA,DOH
59274,FRA,IST
59275,FRA,JFK
59276,FRA,JNB
59277,FRA,LIS
59278,FRA,PHL
59279,FRA,SIN
59280,FRA,SKG
59281,FSD,DFW
59282,FSD,ORD
59283,FSM,DFW
59284,FWA,DFW
59285,FWA,ORD
59286,GCK,DFW
59287,GCM,CLT
59288,GCM,MIA
59289,GCM,PHL
59290,GDL,DFW
59291,GDL,PHX
59292,GEG,PHX
59293,GGG,DFW
59294,GGT,MIA
59295,GIG,CLT
59296,GIG,DFW
59297,GIG,JFK
59298,GIG,MIA
59299,GJT,DFW
59300,GJT,PHX
59301,GLA,PHL
59302,GND,MIA
59303,GNV,CLT
59304,GNV,MIA
59305,GPT,CLT
59306,GPT,DFW
59307,GRB,ORD
59308,GRI,DFW
59309,GRK,DFW
59310,GRR,DFW
59311,GRR,ORD
59312,GRU,CLT
59313,GRU,DFW
59314,GRU,JFK
59315,GRU,LAX
59316,GRU,MIA
59317,GSO,CLT
59318,GSO,DCA
59319,GSO,DFW
59320,GSO,LGA
59321,GSO,MIA
59322,GSO,PHL
59323,GSP,CLT
59324,GSP,DCA
59325,GSP,DFW
59326,GSP,PHL
59327,GUA,DFW
59328,GUA,LAX
59329,GUA,MIA
59330,GVA,LIS
59331,HHH,CLT
59332,HHH,DCA
59333,HKG,SFO
59334,HKG,SIN
59335,HMO,PHX
59336,HNL,AKL
59337,HNL,DFW
